currency,btcusd,btcusd,btcusd,btcusd,btcusd,btcusd
long_total_percent,2.206376226142795,2.5749671221636383,2.718099608174407,2.7145484341770123,2.581641220321063,2.0678356518071492
long_average,5.793294541532873e-05,0.00010581766755007966,0.00017020035116934294,0.00025263363742922403,0.00034953171138925847,0.000397126109430987

currency,xlmusd,xlmusd,xlmusd,xlmusd,xlmusd,xlmusd
short_threshold,0.003,0.004,0.005,0.006,0.007,0.008
short_trades,38600,24593,15851,10513,7219,4992
short_wins,18795,12023,7762,5184,3582,2488
short_total_percent,-2.3855971658927824,-1.3040622782296718,-0.9827579718769057,-0.7567464739116072,-0.6417882800988775,-0.4791436180311972
short_average,-6.180303538582337e-05,-5.302575034480022e-05,-6.199974587577476e-05,-7.19819722164565e-05,-8.890265689138072e-05,-9.598229527868534e-05

currency,neousd,neousd,neousd,neousd,neousd,neousd
